id,input_sentence,label,prediction,confidence,confidence-t,confidence-v,confidence-a
lkIe41StoGI[0],to inquire about voicemail press if,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.39369178,8.069716,0.29614908,0.32996088
lkIe41StoGI[1],voicemail press if you are a t mobile customer press for sending voice mail charges,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.38814402,8.141519,0.30320913,0.30578023
lkIe41StoGI[2],cake uncle jim has already arrived call back,[0. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.42034686,9.987854,0.30245453,0.08161821
lkIe41StoGI[3],already arrived call back as soon as possible love you please,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.40321743,8.80197,0.2727418,0.18948813
lkIe41StoGI[4],mail charges on national calls are cents per minute and cents per minute on international calls if,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.44334793,7.5971,0.32793456,0.3325953
lkIe41StoGI[5],calls if you are using another provider please press for sending voice mail,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.37272227,8.209421,0.28601646,0.29385397
lkIe41StoGI[6],charges per minute on national calls are cents and cents per minute on international calls thank you,[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.4423386,5.8207064,0.3266164,0.27134883
lkIe41StoGI[7],thank you please send your voicemail now hello,[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.3955511,6.266513,0.28600532,0.16456525
lkIe41StoGI[8],hello dad are you still busy at the meeting we are,[0. 1. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],0.41424805,7.473108,0.2893523,0.68049574
lkIe41StoGI[9],meeting we are all waiting for you to cut my birthday cake uncle jim has,[0. 0. 1. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.38580126,9.536516,0.28205216,0.2515958
lkeVfgI0eEk[0],i remember being raised religious i,[1. 0. 0. 0. 1. 0.],[1. 1. 1. 0. 0. 0.],0.3969062,7.6551104,0.29329222,0.2854324
lkeVfgI0eEk[1],religious i don't feel like it damaged me i think,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 1. 0.],0.39757198,7.3689785,0.32798696,0.32329446
lkeVfgI0eEk[2],damaged me i think i learned a lot of things that were untrue i think,[0. 0. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 0.],0.39371753,8.1480665,0.3188998,0.33477515
lkeVfgI0eEk[3],untrue i think a lot of christians ex christians would agree with that too but it didn't hurt me i felt,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 0.],0.4088502,4.527242,0.35857362,0.34319824
lkeVfgI0eEk[4],hurt me i felt good being religious because i thought my values and morals were in the right place so,[1. 0. 0. 0. 1. 0.],[1. 1. 1. 0. 1. 0.],0.39989376,8.523014,0.3004433,0.3297695
lkeVfgI0eEk[5],right place so how could that be abusive in any way,[0. 0. 0. 1. 0. 0.],[1. 1. 1. 0. 1. 0.],0.39228296,8.1886835,0.30563718,0.16793701
lkeVfgI0eEk[6],yeah i think that's a form of child abuse i think if you're,[0. 0. 1. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.4105726,7.0542674,0.31612206,0.34058797
lkeVfgI0eEk[7],child abuse i think if you're allowing your kids to die because prayers are going to save them that's abuse and thankfully,[0. 1. 1. 0. 1. 0.],[1. 1. 1. 0. 1. 0.],0.39676565,8.975277,0.31005985,0.29852837
lkeVfgI0eEk[8],abuse and thankfully most states have laws that will prosecute the parents who let that happen that's child,[0. 1. 1. 0. 1. 0.],[1. 1. 1. 0. 1. 0.],0.3941831,8.794182,0.30585665,0.31647104
lrjm6F3JJgg[0],outline so definitely pickup a book check with your library they also have a lot of sample business plans and just kind of do it piece by piece you don't have to start from the beginning and kind of start off with what you know the most so what,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.40792668,6.7742615,0.29891515,0.32485777
lwL4hjhkid4[0],we're afraid to be depleted and so we don't give we,[0. 1. 1. 0. 1. 1.],[1. 1. 0. 0. 0. 1.],0.40473408,8.380935,0.30579734,0.33912873
lwL4hjhkid4[1],give we equate being a giver solely with that second type,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.41332108,8.262191,0.3176152,0.29915857
lwL4hjhkid4[2],i was inspired by anthropologist robin dunbar who says that the number of people with whom you can maintain stable ongoing social interaction is approximately,[1. 0. 0. 1. 0. 0.],[1. 1. 0. 0. 0. 0.],0.3912629,8.090657,0.29034668,0.32223403
lwL4hjhkid4[3],all beyond that most of us lose our capacity for meaningful connection,[0. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.4153027,7.725527,0.30148542,0.33378428
lwL4hjhkid4[4],so in my experiment i stayed friends with everyone but i followed only a select few and,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.40653652,9.635802,0.3136649,0.3510279
lxBKEPIUSgc[0],opposition leader sheikh was sentenced yesterday to years in prison for speaking at an opposition rally,[0. 1. 1. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.42799753,8.74066,0.35325062,0.34097487
lxBKEPIUSgc[1],is the third prominent politician to receive a lengthy sentence in just the past months and in each instance the government failed to provide an appropriate or rather failed to provide appropriate procedural and substantive protections in accordance with law and international obligations,[0. 0. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.39702505,7.923413,0.32548392,-0.08370075
m-7yRWZLwLY[0],so india can clearly be a superpower it's a question of how and when rather than if and we need to find,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.40321225,6.481884,0.30645394,0.28161532
m-7yRWZLwLY[1],than if and we need to find out what we are doing like many other countries have done that which means we need to set the right foundation we need to identify what's our competitive advantage make sure that we build on those,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 1.],0.3882367,11.970141,0.28485614,0.3249216
m-7yRWZLwLY[2],and very clearly we have many weaknesses as well which need to work out,[0. 0. 1. 0. 0. 0.],[1. 1. 1. 0. 0. 1.],0.3987609,13.022804,0.2707491,0.338826
m-7yRWZLwLY[3],not an easy task but then something that's good and i'm sure all of us here in india are to go,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.40434915,7.615039,0.29943243,0.26707214
mRqqH_gx7Q0[0],studies have shown that the more engaged a company is internationally the more productive it is,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.40299517,8.650884,0.32481724,0.22861299
mRqqH_gx7Q0[1],directly if they are invested in some of the high growth sectors in california such as computers and electronics and these are sectors that are growing very very strongly into europe and indirectly because california is home to the largest number of exporters all of whom are going to benefit from t tip,[0. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4037978,7.2917495,0.30654353,0.14696002
mVnqP-vLpuo[0],but maybe you can help us thinking about this,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.41659254,8.037203,0.3070417,0.3576169
mVnqP-vLpuo[1],because what i have in mind is a civil dialogue not,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.41780245,7.270759,0.30539232,0.22856614
mVnqP-vLpuo[2],sentence there are actually two reasons on,[1. 0. 1. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.39417768,6.317597,0.29991603,0.23521958
mVnqP-vLpuo[3],dialogue not a civil debate because in a debate you try to convince the other of your opinion,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.4061398,7.3746696,0.30892372,0.28594714
mVnqP-vLpuo[4],but in a dialogue you really listen to the other person in order to really understand him or her,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.3910541,5.2600403,0.30409932,0.24654521
mVnqP-vLpuo[5],and in this way we can formulate a response to the decision of the european court as a country and,[1. 1. 0. 0. 0. 1.],[1. 1. 0. 0. 0. 0.],0.39846784,8.966342,0.309991,0.31671095
mVnqP-vLpuo[6],as a country and we have to agree on everything but we just all have to feel comfortable about it and maybe you can,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.39161456,7.620387,0.29413855,0.31929302
mVnqP-vLpuo[7],about it and maybe you can help,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.41071862,7.240004,0.31084484,0.35013574
mVnqP-vLpuo[8],but then the question is how do you start a dialogue like that well,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.40709776,7.1012917,0.3016875,1.8702273
mVnqP-vLpuo[9],that well let me start the dialogue and then you can continue it by thinking about my opinion and by responding to it start,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.40059102,8.958045,0.28431565,0.2450886
mVnqP-vLpuo[10],to it start with the question why we have the life imprisonment sentence there are actually,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.4110883,9.200662,0.2932641,0.3288269
mZ_8em_-CGc[0],plan ok i know what the weather is going to be like for sunday when i plan to look at this particular property and,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.4191047,8.393504,0.30347103,0.34683663
mZ_8em_-CGc[1],engagement and even though the weather forecasts were only essentially daily and then they subsequently over time become refined to be hourly that initial implementation of adding forecasts to open house information allowed us to market open houses in a new way,[1. 1. 0. 0. 0. 1.],[1. 1. 0. 0. 0. 0.],0.4069556,7.4267697,0.30285025,0.33964145
mfpR4CN9LZo[0],advertising's probably gotten smarter and more aggressive and more subtle over the last five or ten years i think,[1. 0. 1. 0. 1. 0.],[1. 1. 1. 0. 1. 0.],0.3915869,7.5990477,0.3142674,0.32967132
mfpR4CN9LZo[1],boxers advertising has changed in the last four or five years by getting far more graphic i think the internet,[0. 0. 0. 1. 0. 0.],[1. 1. 1. 1. 1. 0.],0.39636505,6.7585998,0.3138349,0.3301844
mfpR4CN9LZo[2],something i care about the internet has really made us change the way that we think about the products that we buy it's become,[0. 0. 0. 0. 0. 1.],[1. 1. 0. 0. 0. 0.],0.39873493,7.8658266,0.29000768,0.31823182
mfpR4CN9LZo[3],groups of people if you want to be sort of more like a dippy i feel like there's a look for that and there's advertising geared towards that if you're,[1. 0. 0. 1. 1. 0.],[1. 1. 1. 0. 0. 0.],0.3997513,7.4333644,0.2920121,0.34992015
mfpR4CN9LZo[4],that if you're more like a punky sort of vibe then there's different advertising different stores for that,[1. 0. 0. 0. 0. 1.],[1. 1. 0. 0. 0. 0.],0.4015485,7.2843986,0.31501108,0.35252947
mfpR4CN9LZo[5],format advertising has gotten a lot more aggressive over the last five or ten years people approaching,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 1. 0.],0.40432632,7.6243925,0.30024493,0.33790982
mgsvwAVQAQo[0],they were called all manner of names like sissy et cetera et cetera and this,[0. 0. 0. 1. 1. 0.],[1. 1. 1. 0. 0. 0.],0.4053589,7.4980855,0.30845803,0.30364442
mgsvwAVQAQo[1],cetera et cetera and this was a thing that we had a bit of a conversation about before shooting the episode the people involved,[1. 0. 1. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.40425235,6.6116405,0.303975,0.3376627
mgsvwAVQAQo[2],young boy that it wasn't that i was being but that was an insult which i realize is maybe kind of like splitting hairs but of course that,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 0.],0.39302415,8.362873,0.34204775,0.33148766
mgsvwAVQAQo[3],splitting hairs but of course that doesn't mean that other people have had exactly that experience and so there was definitely room for more nuance when we made that point so thank you to everybody,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 1. 0. 1.],0.418683,8.516266,0.3039902,0.33972287
mgsvwAVQAQo[4],made that point so thank you to everybody who wrote a comment about that idea letting us know your experiences the second,[1. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.40422112,7.5791845,0.29605937,0.23632726
mmg_eTDHjkk[0],hi and welcome to the tuesday tip we are in the middle of the gift giving season have you treated,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.41310626,7.5589495,0.29928264,0.493487
mmg_eTDHjkk[1],season have you treated your loved ones or yourself to a genius ultra how rewarding would it be to give your mom your sister your brother or your best friend the gift of beautiful youthful looking skin in today's tuesday tip is about which products work best with your genius ultra and which ones to avoid,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 1. 0. 0.],0.41742998,7.168043,0.2974705,0.1511792
mmg_eTDHjkk[2],however we do recommend using an after you finish the genius ultra during the day,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.41406524,9.349804,0.32463884,0.30087972
mmg_eTDHjkk[3],just don't use them together,[1. 0. 0. 0. 0. 1.],[0. 1. 1. 0. 1. 0.],0.4136089,7.4983373,0.32535774,0.10749121
mmg_eTDHjkk[4],then there's acne products,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.42043388,9.4173975,0.3323642,0.35257232
mmg_eTDHjkk[5],this include the entire clear future collection because,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.38547075,9.795638,0.29993594,0.2874537
mmg_eTDHjkk[6],collection because this collection includes the active acid it's recommended that you not use this together with your genius ultra,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.40259653,8.00434,0.31927776,0.33293283
mmg_eTDHjkk[7],last but not least are products you would normally use with water this,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.4026258,6.395806,0.30028433,0.33946842
mmg_eTDHjkk[8],water this includes cleansers shaving creams rinse off masks,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.3981282,5.461891,0.31735808,0.32650667
mmg_eTDHjkk[9],the genius ultra cannot be submerged or put under running water so,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.403466,10.27413,0.3096032,0.072895
mmg_eTDHjkk[10],water so it's best to steer clear when using these types of products with your genius ultra,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.40351653,7.894674,0.3015386,0.3418848
mmg_eTDHjkk[11],now if you're hesitant about how your skin will react to the genius ultra with specific products we recommend you test them together on the inside part of your forearm,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4149328,5.25368,0.3093536,0.34739166
mmg_eTDHjkk[12],the good news is that most products are perfect pairs to use with your genius ultra,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.41151476,8.499672,0.32227278,0.25827897
mmg_eTDHjkk[13],wait hours and check for any adverse reaction if there's,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.42644775,7.1285505,0.29367828,0.3394429
mmg_eTDHjkk[14],reaction if there's no reaction then you're probably safe to use these products together with your genius ultra i,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.41200387,9.368959,0.3072551,0.35461777
mmg_eTDHjkk[15],genius ultra i hope this helps clear up any questions that you had,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.40600348,8.023577,0.31301355,0.28688633
mmg_eTDHjkk[16],here on my left are some products we recommend you use with the genius ultra,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.39950114,10.940114,0.29258227,0.35149795
mmg_eTDHjkk[17],you'll see some some calm some advanced for men and some body products you're good to go there are so many products outside of just what is here that you can use with your genius ultra,[1. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],0.406205,7.3407164,0.2996822,0.28211263
mmg_eTDHjkk[18],now on my right is a different story these,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.42148304,11.016233,0.31049174,0.34217614
mmg_eTDHjkk[19],story these are products we recommend you not use together with your genius ultra and i'll,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.39980167,9.317427,0.29759553,0.18199165
mmg_eTDHjkk[20],ultra and i'll tell you why don't use with products that contain this,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.4084431,8.745947,0.31699294,0.2401563
mmg_eTDHjkk[21],contain this is any day cream or moisturizer which says on the front panel the,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.41470993,7.279187,0.3038183,0.33722013
mmg_eTDHjkk[22],front panel the efficacy of the can be compromised if used together because of the chemical or mineral sunscreen composition,[1. 0. 0. 1. 0. 0.],[1. 1. 1. 0. 0. 1.],0.39669877,8.473428,0.28991383,0.3305862
mzAu5gxjE-w[0],hi i'm tom mcgovern the president of rockford construction and we're a full service construction manager general contractor cascade engineering is a manufacture of plastic injection molding parts we've been,[1. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4058934,10.09405,0.284662,0.3149051
mzAu5gxjE-w[1],parts we've been in business for four years and we've been doing sustainability for four years before it was called sustainability over the past,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 1. 0. 1.],0.39072722,9.115629,0.28461748,0.3391549
mzAu5gxjE-w[2],called sustainability over the past two years we've been very very a successful in growing our business to pre recession levels we added approximately members to our group we found that the talent that was available in the market was exceptional and we're very excited about that opportunity recently,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.42000264,7.094829,0.3024869,0.33434296
mzAu5gxjE-w[3],of green our shades of green is a green process which helps owners decide what will level of sustainability make sense for their business we can see additional sales coming in and more profits for the company with those profits we can then turn those around into environmental and sustainable and social improvements so we have the full picture of sustainability we're very excited we're going,[1. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.40507066,8.744393,0.28126195,0.3368746
nFTo-Lz4Fr8[0],so we were very fortunate and were able to capitalize on that because we had a savings message out that the public was hearing,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.41796488,8.416155,0.28998482,0.3250528
nFTo-Lz4Fr8[1],so finding the message that worked for the time really helped us capitalize on the situation,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.39196366,7.510377,0.2914298,0.33338577
nTZSH0EwpnY[0],a few weeks ago the governor of the reserve bank pointed out that new zealand will in the next months be one of the faster growing developed economies,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.39820236,8.206329,0.2980104,0.30989128
nTZSH0EwpnY[1],that's the kind of thing that earns our trust in those markets that helps the premium prices for our goods and demonstrates that we're an economy that isn't complacent that understands what the market needs and will do what it takes to be successful in those markets,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.39403528,9.183947,0.29679757,0.32405055
nTZSH0EwpnY[2],i think that's a bit of a contrast to the attitude we're seeing as the opposition try to find a new leader where you'd think the job was done we can all put our feet up and start handing out to everybody,[0. 0. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.39842772,9.452317,0.3219657,0.32385617
nTZSH0EwpnY[3],in the world we're in is one where new zealand is increasingly succeeding because it's so resilient our economy is more adaptable and flexible and the government is going to keep driving in that direction,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.37568158,7.7480683,0.28272453,0.31195313
nTZSH0EwpnY[4],here we find the recovery is becoming increasingly positive but is still a bit patchy where some industries and businesses are still struggling and certainly there are still people looking for jobs but it,[0. 0. 0. 0. 0. 1.],[1. 1. 0. 1. 0. 1.],0.42194176,10.039808,0.30950582,0.3739003
nTZSH0EwpnY[5],rest of the world i was in australia just last week and there's a mood there of some frustration i think they've,[0. 1. 1. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],0.41373628,8.120583,0.3343799,0.33752245
nTZSH0EwpnY[6],i think they've had decades with no recession they're going through a bit of an adjustment and i've been a bit surprised at how much that has affected the legendary australian confidence,[1. 0. 1. 1. 0. 0.],[1. 1. 0. 1. 0. 1.],0.3938651,8.426155,0.30882144,0.33078915
nTZSH0EwpnY[7],they've got some economic challenges too at the moment with the large emerging markets slowing down,[0. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.3869974,7.239743,0.27647895,0.3285148
nTZSH0EwpnY[8],the hot money that flowed in there a few years ago is starting to flow back to the us and that is a risk for new zealand they slow,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],0.3862844,9.55825,0.2927832,0.32047093
nXWNHVZtV9A[0],region but what is important also is that the focus on africa will help change the image of africa across the world because there's a negative image about africa much of,[0. 0. 1. 0. 0. 1.],[1. 1. 0. 0. 0. 0.],0.391603,6.3439674,0.29260945,0.32090318
nZFPKP9kBkw[0],insights really really a depth of understanding with our consumers is one of the biggest ways that we catalyze great creativity and,[1. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.4089011,8.160733,0.30414373,0.32953626
nZFPKP9kBkw[1],creativity and then i think within the organization giving people the opportunity to try new and innovative approaches and make mistakes even and,[0. 1. 0. 0. 0. 1.],[1. 1. 0. 0. 0. 0.],0.40135175,8.918621,0.28077638,0.34610534
nZFPKP9kBkw[2],even and really giving people room to grow in that experience and take chances i think really does foster great creativity certainly,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.39838892,8.054363,0.2850166,0.32287973
nZFPKP9kBkw[3],creativity certainly many things from our heritage in creative development that continue to be very important lots of discipline and clarity of strategy are absolutely critical as well but,[0. 0. 0. 0. 0. 1.],[1. 1. 0. 0. 0. 1.],0.39883083,8.482581,0.29404795,0.34245515
nZFPKP9kBkw[4],trust i think that senior managers who make it a priority and build the capability in the organization and show the faith that both our external partners and internal to the company that we can get to great breakthrough is a key part of that as well,[0. 1. 0. 0. 0. 1.],[1. 1. 0. 0. 0. 1.],0.41256458,8.863641,0.29678094,0.3494103
naZi9AusrW4[0],over the past year nearly of european employees have either cut their budgets for training programs or discontinued spending altogether,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 1. 0.],0.40359586,6.469083,0.30673552,0.337007
naZi9AusrW4[1],they also are struggling to ensure their existing employees are able to rise to the various challenges they face,[1. 0. 0. 0. 0. 1.],[1. 1. 1. 0. 0. 0.],0.3813951,9.369291,0.2708339,0.3208502
namehdJxRIM[0],and talk about what you learned from reading what your students do or looking at it if it's not textual material,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.389369,8.398833,0.2966535,0.26157445
namehdJxRIM[1],so that's the one i know the best i find,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.41150087,7.338491,0.3144586,0.3477062
namehdJxRIM[2],best i find certain kinds of conferences or workshops that people give would to me be a form of scholarship,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.418405,8.216423,0.3089316,0.3417397
namehdJxRIM[3],and if i read that and those handouts i could very well determine if that person was doing thoughtful informed evidence based scholarship,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.3980978,8.256928,0.30862767,0.32036406
namehdJxRIM[4],those are some examples of different ways of showing scholarship i think,[0. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.39426082,8.436251,0.2863785,0.3136468
nbru7qLot04[0],call me corny everyone knows that buying a home is impossible once you file bankruptcy,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.40755004,6.8562527,0.31680083,0.13384205
nbru7qLot04[1],so let's put this in perspective right now look at how much debt you have relative to your income,[0. 1. 0. 0. 0. 1.],[1. 1. 1. 0. 0. 0.],0.40542996,9.167365,0.30304757,0.33366734
nbru7qLot04[2],well then you don't have any expendable income available to make a payment towards a mortgage,[0. 0. 0. 0. 0. 1.],[1. 1. 1. 0. 0. 0.],0.40732312,7.3691792,0.32390428,0.32969254
nbru7qLot04[3],and certainly over the next couple of years you may be able to do that,[1. 1. 0. 0. 0. 1.],[1. 1. 0. 0. 0. 0.],0.4097293,7.630999,0.2887962,0.24750598
nbru7qLot04[4],most lenders most mortgage lenders assuming you're able to show them you can make that thirty percent pain thirty percent payment will be willing to loan you the money after eighteen to twenty four months,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.42049855,6.993003,0.33930206,0.3323424
nbru7qLot04[5],but i've always dreamed of a quant house with a white picket fence and pristine grass since i was a little kid,[1. 0. 0. 0. 1. 0.],[1. 1. 1. 0. 0. 0.],0.4064741,9.238913,0.30768687,0.35304964
nbru7qLot04[6],and while my dream of home ownership is still a bit down the road due to debt and other financial problems one thing is for certain i am never going to file bankruptcy,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 1.],0.40235955,8.556536,0.2925353,0.32241917
nbru7qLot04[7],everyone knows that viacom is it possible once you file bankruptcy and one drink everyone knows that buying a home is impossible once you file bankruptcy,[1. 0. 1. 0. 0. 1.],[1. 1. 1. 0. 1. 1.],0.40738052,7.712651,0.29232615,0.27630025
nbru7qLot04[8],in why you're going to be able to get financing on a home after bankruptcy it's important to understand what banks consider when determining whether or not to loan you money,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.40361518,7.4945517,0.31282634,0.31741774
nbru7qLot04[9],and probably the most important factor that they considered hazardous income ratio in and probably the most important factor that they consider is your debt to income ratio,[0. 0. 0. 0. 0. 1.],[1. 1. 1. 0. 0. 1.],0.39771247,9.85629,0.30388728,0.33775514
nbru7qLot04[10],other words how much outstanding debt you have relative to the income that you have in other words how much outstanding debt you have relative to the income that you have to support those debt payments,[0. 1. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.40545654,4.916131,0.32041895,0.2760762
nbru7qLot04[11],but generally they lender wants you to make it more gives payment no greater than thirty now generally a lender wants you to make a mortgage payment no greater than thirty percent of your gross monthly income,[0. 0. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.4087851,8.869602,0.3409745,0.3253321
o2XbNJDpOlc[0],for a long time i was a christian who could not perceive the kingdom of heaven,[1. 0. 1. 0. 0. 0.],[1. 1. 1. 0. 1. 1.],0.42360646,8.35791,0.3320455,0.36440182
o2XbNJDpOlc[1],i knew jesus with my own carnal mind i knew my bible but i had not received the holy spirit baptism,[1. 0. 0. 1. 0. 0.],[1. 1. 1. 0. 1. 0.],0.41971302,8.53943,0.3583536,0.31921482
o2XbNJDpOlc[2],you can read about this in luke chapter jesus promises the holy spirit to guide those who truly want to seek him do you want to,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.4066636,9.730968,0.30549556,0.30801076
o2XbNJDpOlc[3],because without the holy spirit you have no power you can do nothing,[1. 1. 0. 0. 0. 0.],[1. 1. 1. 0. 1. 1.],0.4298178,7.842101,0.33220196,0.32677394
o2XbNJDpOlc[4],if you want the holy spirit baptism where you need to go is jesus jesus,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.3997785,9.489679,0.3091116,0.18614683
o2XbNJDpOlc[5],we bring a soul into the kingdom of heaven unless we have entered the kingdom of heaven,[1. 0. 1. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.42431933,9.061971,0.32374334,0.17267978
oBS-IW-BO00[0],but a toast to a person in a eulogy are your last thoughts on their life and you must touch on the afterlife,[1. 0. 1. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.40579063,6.7847104,0.3143164,0.33280152
oBS-IW-BO00[1],okay you don't have to belabor the point but you want to talk about the future of the deceased,[1. 0. 1. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.40507174,9.395526,0.31450576,0.3378424
oBS-IW-BO00[2],and i want to tell you something it's totally okay to cry in your eulogy because the chances are that everybody else is going to be crying to,[1. 1. 1. 0. 0. 0.],[1. 1. 1. 1. 1. 0.],0.3906638,10.386525,0.30798674,0.332098
