id,input_sentence,label,prediction,confidence,confidence-t,confidence-v,confidence-a
cW-aX4dPVfk[23],pretty good i hope you all enjoyed this video and if you did feel free to like and subscribe because i will be posting more content on this channel again i don't,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.31218946,0.20322293,2.247978,0.3513943
cW-aX4dPVfk[24],this channel again i don't have a weekly schedule which is not a good thing but i,[0. 1. 0. 0. 1. 0.],[0. 1. 0. 0. 0. 1.],0.2989682,0.1864305,1.8882147,0.2725253
cW-aX4dPVfk[25],good thing but i will stay up to date with my content posting i'm really sorry,[1. 1. 0. 0. 1. 0.],[1. 0. 0. 0. 0. 0.],0.2873818,0.24533838,1.6365594,0.18180557
cW-aX4dPVfk[26],posting i'm really sorry i took a hiatus i,[0. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.29370943,0.23569952,0.14379208,0.38001946
cW-aX4dPVfk[27],hiatus i just want to let all of my subscribers know that i did not quit making videos and that i'm going to keep making more of these movie reviews hopefully,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.27050653,0.24190995,4.8523936,0.18107848
cW-aX4dPVfk[28],reviews hopefully soon i'm going to do some top lists maybe list some of my favorite movies who knows,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.29525155,0.20823547,0.21751222,0.30318233
cW-aX4dPVfk[29],movies who knows if you have any suggestions requests feedback please leave them in the comments below also,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.3030405,0.17168117,3.629915,0.2844844
cW-aX4dPVfk[30],so that's what has been holding me back as far as content goes,[0. 1. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],0.3310145,0.18754892,0.33954176,0.24975945
cW-aX4dPVfk[31],below also if you wanna see my previous videos get the chance to subscribe to my channel please stay until the end of this video,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.32927504,0.22833367,2.6771352,0.29519382
cW-aX4dPVfk[32],and it'll direct you to that so,[1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],0.2739911,0.2112581,0.3312508,0.23887892
cW-aX4dPVfk[33],today i'm going to be reviewing a movie i saw weeks ago it is,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.2894649,0.21159808,0.20876132,0.32063776
cW-aX4dPVfk[34],ago it is called cinderella,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.2788087,0.20756398,-0.6462596,0.26909426
cW-aX4dPVfk[35],i'm not referring to the old animated disney movie or the movie ever after which was a great adaptation now,[0. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.28757975,0.24066105,0.29624507,0.22720452
cW-aX4dPVfk[36],adaptation now i'm going to be reviewing the newest cinderella live action movie i,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.25643247,0.18748148,0.25339255,0.22291695
cW-aX4dPVfk[37],movie i didn't know what to expect going into this movie you know kid's,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 0. 0.],0.3151179,0.23900932,-1.4061073,0.17806269
cX8FScpsfLE[0],the road not taken by robert frost two roads diverged in a yellow wood and sorry i could not travel both and be one traveler long i stood and looked down one as far as i could to where it bent in the undergrowth then took the other as just as fair and having perhaps the better claim because it was grassy and wanted wear though as for that the passing there had worn them really about the same and both that morning equally lay in leaves no step had black,[0. 1. 0. 1. 0. 1.],[1. 1. 1. 0. 1. 0.],0.30320868,0.25076857,6.6445603,0.39706427
cX8FScpsfLE[1],oh i kept the first for another day yet knowing how way leads on to way i doubted if i should ever come back,[0. 1. 1. 0. 1. 1.],[1. 0. 0. 1. 0. 0.],0.28829047,0.1442919,-2.1624942,0.2463605
cY8DcaHXNNs[0],fill out social marketing opportunities where just a few weeks ago we had a party to communicate with consumers about the importance of car care and on the minds of women in particular and in,[1. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.27627677,0.23765586,0.799248,0.2530191
cY8DcaHXNNs[1],particular and in a matter of an hour i was able to get hundreds of suggestions for products and questions about car care needs from women all across the country,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 1. 0. 0.],0.28218445,0.19079177,0.27308562,0.33143002
cY8DcaHXNNs[2],product extremely important to car to continually improve on our products and not just rest on okay innovated it and done constantly,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.28860623,0.17337734,0.19619973,0.20752235
cia8OM3Oe7Q[0],my name is vargas i've been coming to lake mead dental for years and i recommend lake mead dental because the dentists are the best their personal is very kind and they're willing to solve any problems come to,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.27337196,0.16683145,0.262013,0.25299576
cml9rShionM[0],also for the good of the majority population education needs to be stimulated so that problems such as stealing social problems social assistance are done with,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.30599326,0.22285417,2.4487534,0.26118088
cml9rShionM[1],if we want to get rid of social assistance if we want the national budget to be richer and to develop the local infrastructure then we have to invest in education,[0. 0. 1. 0. 0. 0.],[0. 1. 0. 0. 0. 1.],0.277859,0.17639111,6.124302,0.26562977
cml9rShionM[2],our only way out is to give our children to school to teach them and to teach them to care about the others for the roma that are not schooled to teach them in their turn so that they are educated as well and to become a new community in which to live and be integrated,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.2689808,0.18401666,0.24357805,0.24611364
cml9rShionM[3],we are very warm hearted people we put a lot of heart in communication,[0. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 0. 0.],0.273947,0.21364816,0.22952326,0.30790484
cml9rShionM[4],i think we are not well known because this is not wished according to my experience of years in the local council,[0. 1. 1. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.26182255,0.17485428,1.4154067,0.20763524
cml9rShionM[5],because we try from our own initiative to develop the educational system in the romani community,[0. 1. 0. 0. 0. 1.],[0. 1. 0. 0. 0. 1.],0.27171987,0.2223299,6.3180165,0.27641314
cml9rShionM[6],in some time a lot of things can be changed by creating the bases of education,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.2833446,0.1875307,4.490479,0.25518963
cn0WZ8-0Z1Y[0],cruelty would be it's not like romeo and juliet where the lovers are sacrificed and then verona is healed nothing,[1. 0. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.25733855,0.19154684,0.20519981,0.34086442
cn0WZ8-0Z1Y[1],rewarded i mean who even survives this novel only the idle,[1. 0. 1. 1. 0. 0.],[1. 0. 1. 0. 1. 0.],0.2795531,0.19404209,-3.860719,0.337942
cn0WZ8-0Z1Y[2],this novel only the idle rich jordan baker daisy and tom buchanan nick carraway they survive,[1. 0. 0. 1. 0. 0.],[1. 0. 1. 0. 0. 0.],0.29873484,0.22859985,0.34131265,0.23491694
cn0WZ8-0Z1Y[3],carraway they survive and they are allowed to go on being careless as nick writes,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.28287506,0.18796001,9.3946085,0.25458282
cn0WZ8-0Z1Y[4],careless as nick writes they were careless people tom and daisy they smashed up things and creatures and then retreated back into their money or their vast carelessness they aren't cruel,[0. 0. 1. 1. 1. 0.],[0. 1. 1. 1. 1. 0.],0.32770753,0.20825787,0.31283772,-2.471078
cn0WZ8-0Z1Y[5],carelessness they aren't cruel or malicious they're just careless they don't care too much about myrtle or gatsby or their daughter or even each other to live without,[1. 0. 0. 1. 1. 0.],[0. 1. 1. 0. 1. 0.],0.2909398,0.19217306,2.3179865,0.31567714
cn0WZ8-0Z1Y[6],each other to live without a care in the world is supposed to be the dream right everyone wants,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.30184284,0.19475812,0.17875786,-2.2301874
cn0WZ8-0Z1Y[7],dream right everyone wants a care free life but fitzgerald,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.30500323,0.19250204,8.546885,0.3588809
cn0WZ8-0Z1Y[8],free life but fitzgerald shows us the horror of this care free life how tom and daisy's inability to care is in some ways more monstrous than outright cruelty would be it's not like romeo,[1. 1. 1. 0. 1. 0.],[0. 1. 1. 1. 1. 0.],0.3023809,0.19314127,0.14673276,0.34604943
ctAZf4sMBUQ[0],i came to design in the then newly group of social scientists trying to come up with a more thorough research approach to designing,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 0. 1.],0.28895378,0.24160145,0.010529516,0.32421142
ctAZf4sMBUQ[1],with a lot of designers who were thinking very well of themselves because they were really focusing on users already and then having to accept a new discipline into their processes,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 1.],0.32864565,0.2019981,0.24789745,0.35103694
ctAZf4sMBUQ[2],then when someone's triggered they will come up with asking the questions how did you come up with this knowledge what were the methodologies where does this knowledge come from so yes it's communication and trying to come up with the right tools to communicate knowledge about users that's really,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.30104136,0.19891603,2.447101,0.26241922
d-Uw_uZyUys[0],you see campaign is saying that i don't have the experience to be president,[0. 0. 1. 0. 1. 0.],[0. 1. 0. 0. 0. 0.],0.26541626,0.22671367,1.0641638,0.39651754
d-Uw_uZyUys[1],let me tell you a story about my grandmother every time that i used to date a new boyfriend she would ask his name and then she would go like and what part of the city does he live in that was her way of asking if my boyfriend was white she was an out and out racist so i know the face of prejudice governor reston is telling me i don't have the balls to be president and he means that literally it's offensive it's offensive to me it's offensive to every woman out there who he is asking the votes for tonight i am here stating that governor reston is a sexist but you know what it's,[0. 1. 1. 1. 1. 0.],[1. 0. 1. 1. 1. 0.],0.2774514,0.18080628,-5.418192,0.3172564
d-Uw_uZyUys[2],but you know what it's not even just about him going around and talking in codes about gender it's everyone yourself included the only reason why we are here tonight in this interview in my house is because you requested it right it was entirely your idea and here still you are thinking that you are being welcomed into my lovely place you are thanking me for that this is the thing that you say to your next door lady that bakes you chocolate chips cookies this pitcher of iced tea is not even mine your producer set it here and why is that for the same reason that you call me a real life cinderella story you are telling the world that i am a woman without having to use the word and for you it's just an angle and i get it you might even think that it's innocuous but guess what it's not,[1. 0. 1. 1. 1. 0.],[1. 0. 1. 1. 1. 0.],0.2903049,0.1845387,-1.5548162,0.38787356
d-Uw_uZyUys[3],don't interrupt me while i am speaking you see james you are promoting stereotypes you are advancing this idea that women are weaker than men you are playing right into the hands of reston and you know what you are playing into the hands of anyone any imbecile out there that thinks women are not strong fit enough to be commander in chief governor i'm talking about you,[0. 0. 1. 0. 0. 0.],[0. 1. 1. 0. 1. 1.],0.28743133,0.2003306,0.2437643,0.52228945
d-Uw_uZyUys[4],for seven years i served the united states army which is seven years more than he ever did a fact that you conveniently omitted from my intro james,[0. 0. 1. 0. 1. 0.],[1. 0. 1. 0. 0. 0.],0.2879295,0.171336,0.2058867,0.2540866
d1CDP6sMuLA[0],afternoon i'd like to welcome the thousands of you from governments around the world ngos public and private organizations and elsewhere who are taking part in the third biennial international family planning conference,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.28541505,0.16309214,-0.2991811,0.3257194
d1CDP6sMuLA[1],services for others it's because their husbands or their communities simply don't support their use,[0. 1. 1. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.26292598,0.20166877,0.23010759,0.27955338
d1CDP6sMuLA[2],that's why the united states and our partners must continue our life saving work to advocate for sexual health and reproductive rights that,[1. 1. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.27194473,0.1683365,4.189143,0.34869856
d1CDP6sMuLA[3],rights that includes universal access to voluntary family planning,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.30349848,0.19030389,0.2518144,0.29296008
d1CDP6sMuLA[4],we'll need to continue investing in effective programs like the united nations population fund and the state department's global health initiative,[0. 0. 0. 0. 0. 0.],[0. 1. 1. 0. 0. 1.],0.28524488,0.19236375,3.058233,0.43545926
d1CDP6sMuLA[5],and we'll need to find new ways to remind people that when women and girls are better able to stay healthy and pursue new opportunities they are also better able to contribute to the success of their families their communities their countries and the world,[0. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.27399898,0.14889674,0.2584176,0.2734353
d1CDP6sMuLA[6],entire us state department i look forward to hearing what comes out of this important conference and i look forward to working together to bring about a healthier and more prosperous future for families from addis to adelaide and everywhere in between thank,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.30237326,0.22244783,0.7035816,0.22700979
d1CDP6sMuLA[7],between thank you for the work you're doing and i hope you have a great meeting,[1. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.28540596,0.20129965,0.35882506,0.2773341
d1CDP6sMuLA[8],as both the us secretary of state and the father of two extraordinary young women i am exceedingly grateful for your hard work and dedication to this cause,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.26376995,0.2163948,0.273857,0.22648807
d1CDP6sMuLA[9],millions of women men and children have better lives today thanks to the work that many of you have done for decades,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.25065452,0.19363637,0.2672064,0.22994556
d1CDP6sMuLA[10],a us senator i attended the historic international conference on population and development,[0. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.30901927,0.18035568,0.2694454,0.35561696
d1CDP6sMuLA[11],these are basic human necessities that hundreds of millions of women are forced to go without,[0. 1. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.25749248,0.1947463,1.3533618,0.20201932
d1CDP6sMuLA[12],for some it's because they can't afford or don't have access to these services for,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.28907374,0.19719929,0.28855366,0.24379228
dHk--ExZbHs[0],thank you for joining us for the foods sustainability recap a summary of hot news items in sustainability for seafood purchasers and industry,[1. 1. 1. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.30718917,0.22562565,5.3149333,0.33378744
dHk--ExZbHs[1],in other news retailers continue to make commitments to sourcing sustainable seafood food corporation has adopted the global aquaculture best aquaculture practices certification program for farmed seafood,[1. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 1.],0.33029065,0.18318376,-0.34981215,0.25991324
dHk--ExZbHs[2],has announced that it will source percent of its top wild caught products from sustainable fisheries by up you can add a two more seafood sustainability eco labels to the already long list gulf of maine research institute has with hannaford supermarkets and a number of seafood suppliers to roll out a of maine responsibly label,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.32964242,0.19942354,0.08354886,0.26269078
dHk--ExZbHs[3],the consumer label and signage are designed to highlight four gulf of main species cod haddock lobster and northern shrimp all of which are abundant responsibly managed and not,[1. 1. 1. 0. 0. 1.],[1. 1. 0. 0. 0. 0.],0.2825691,0.2171405,0.75033563,0.20479558
dR68gbeOWOc[0],as the us convenes the leaders of the this coming weekend there are three issues i think are going to be on many people's minds in watching the meetings unfold,[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 1.],0.3049892,0.22647439,0.07953964,0.30914566
dR68gbeOWOc[1],well the us can its partners to deliver on the food security agenda,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.30961162,0.20426464,3.2149491,0.26181877
dTcz1am1eUw[0],so important to remember that we have to talk about the issue of engagement very very broadly the united,[1. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.30043226,0.19469716,0.2903965,0.26879
dTcz1am1eUw[1],do so we have programs that are very robust on the educational level we have exchanges,[0. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 1.],0.29860738,0.18774864,2.4156697,0.29887405
dTcz1am1eUw[2],educational level we have exchanges and international visitor programs that about religion they are about different kinds of people whether we are talking about people from countries in one part of the world that focusing on a particular issue or talking about demographics that slice a region and have to do with an issue like business leaders or entrepreneurship,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.2976189,0.21147117,0.97183937,0.28703502
ddWHTdJz2O8[0],and recently released the ninth annual world retail banking report that indicates customer retention is in flux and nine percent of customers are likely to leave their banks in the next six months while percent are unsure they'll stay long term,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 1. 0. 0.],0.3461822,0.20882057,0.27810928,0.33606404
ddWHTdJz2O8[1],quality of service percent fees percent ease of use percent and interest rates percent represent the biggest impact areas that banks need to address,[1. 1. 1. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.33131248,0.17648374,-0.7689308,0.33534983
ddWHTdJz2O8[2],jean global head of sales and marketing financial services comments on the findings banks should be applauded for taking the necessary initial steps to sustain customer relationships he says for the,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.3360699,0.22313131,0.2871914,0.28315678
dlE05KC95uk[0],i start out with using experiments to understand how do we make the decisions that we do and why we make them,[0. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],0.28449076,0.23556943,0.24095568,0.26555318
dlE05KC95uk[1],then i develop nudges to push people gently push them to make improved decisions,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.28580463,0.22791158,0.26739362,0.2898608
dlE05KC95uk[2],i work with a range of organizations from big multinationals to governments from local organizations to nonprofits cafes and museums to help them their employees their customers their communities lead healthier happier and more productive lives,[1. 0. 1. 0. 0. 1.],[1. 0. 0. 0. 0. 1.],0.29683855,0.2073244,-1.2681305,0.34961998
dlE05KC95uk[3],waldo emerson describes success in life in the following way to know that one life has breathed easier because you have lived that's my aspiration in life to ask big questions to tackle big problems so people can live easier and better lives and,[0. 0. 1. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.2628487,0.19277494,2.3474963,0.26587692
dlE05KC95uk[4],classroom i try to get my students to think to be sophisticated thinkers who ask questions because there are no answers there are no solutions without questions and,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.2711681,0.23182763,0.09621473,0.30593926
dlE05KC95uk[5],questions and i encourage them to be compassionate and nice to pay it forward to think humanly because there are no business problems there are no business solutions without humans,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.2531309,0.20296432,0.74713844,0.2476376
dlE05KC95uk[6],what's that one question you can ask on a first date to understand whether they are the one for you how,[1. 0. 1. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.28984988,0.17606369,0.2932256,0.29597998
dlE05KC95uk[7],i ask questions for a living and these are a few examples of the questions i've asked in the past decade these,[1. 1. 0. 0. 0. 1.],[1. 1. 0. 0. 0. 0.],0.27471375,0.19352931,2.1251833,0.23805045
dlE05KC95uk[8],and this meeting point of east and west got me interested in a bigger question which is what does it mean to be human,[1. 0. 1. 0. 0. 0.],[1. 1. 0. 1. 0. 0.],0.32719806,0.2195748,-4.5810704,0.29920745
dxsPkcG-Q30[0],mr kirby the united states on his election to the presidency,[1. 1. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],0.27974534,0.18223049,0.13470921,0.35367855
dxsPkcG-Q30[1],we look forward to cooperating with the new government as it works to make progress on a wide range of issues including further democratic reforms promotion of human rights economic development and national reconciliation,[1. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.26058295,0.22123206,1.1646285,0.24285607
eD5cScqaf6c[0],welcome at we are london based residential and commercial removals company specializing in all aspects of moving for private and business customers,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.293351,0.18169461,0.3170696,0.32116073
eD5cScqaf6c[1],we use our own fleet of new fully equipped removal vehicles covering all within the the and europe,[1. 0. 0. 0. 0. 0.],[0. 1. 1. 0. 0. 1.],0.26954356,0.21803729,3.4957228,0.24394722
eD5cScqaf6c[2],industry if are you moving house or flat in london or national wide or moving office or you need storage fell up the the form below and get your free quote in second thanks,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.30318704,0.2187383,0.37279433,0.17539407
eE8Qr9fOvVA[0],who worked in nuclear arms control as a green beret in the military,[0. 1. 1. 1. 1. 1.],[1. 1. 1. 0. 1. 0.],0.2556391,0.17440447,0.25481406,0.34908092
eE8Qr9fOvVA[1],they dedicated their lives to our family and this country and i think that's something a number of us can relate to and they did,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.28102887,0.20816253,-0.08731572,0.22229628
eE8Qr9fOvVA[2],them like many people all over this country and my family the in this,[0. 0. 1. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.28856015,0.17548466,0.29796013,0.3015527
eE8Qr9fOvVA[3],the in this state of north carolina despite the repeated betrayal over hundreds of years we,[0. 0. 1. 1. 1. 1.],[0. 1. 1. 0. 0. 0.],0.2533755,0.22085433,0.19236492,0.24397628
eFV7iFPYZB4[0],amazing i'm gonna add this to my fire tv and my tablet awesome,[1. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],0.31168792,0.20586477,-0.9557204,0.2897187
eFV7iFPYZB4[1],tv station this is just a project of passion,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.27591014,0.179594,0.36921898,0.25731993
eFV7iFPYZB4[2],yet subscribed that makes a world of difference and,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.2997753,0.20356633,-0.41601032,0.28712073
eFV7iFPYZB4[3],of difference and if you're looking to learn more about sling tv which i mentioned just click somewhere up here fire,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.2928215,0.20608287,-0.45408368,0.31883433
eFV7iFPYZB4[4],here fire tv also click somewhere up here and a reminder,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.29170942,0.22115046,3.4385793,0.3284052
eFV7iFPYZB4[5],awesome so how is sling tv different from something like pluto tv well with sling,[1. 0. 0. 1. 0. 0.],[1. 0. 0. 1. 0. 0.],0.28846717,0.2364978,0.2237825,0.3051262
eFV7iFPYZB4[6],pluto tv well with sling you're gonna get premium content like food tv live it's different,[1. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],0.27899614,0.15094474,0.31134573,0.23709704
eFV7iFPYZB4[7],live it's different than pluto but again this is dollars per month and pluto is completely free so that,[1. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],0.3089719,0.21977733,-1.7613193,0.28249288
eFV7iFPYZB4[8],completely free so that is your glimpse at free tv on demand now if you,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.30824655,0.20939945,2.7411773,0.30848622
eFV7iFPYZB4[9],demand now if you like free content all of the content i produce here is free on a volunteer basis i don't make any money,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.2917855,0.20668377,-0.58222276,0.33280614
eFV7iFPYZB4[10],volunteer basis i don't make any money for my videos i'm paid as,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.21713795,0.21995597,0.25205833,0.31436712
eFV7iFPYZB4[11],videos i'm paid as a producer at a tv station this is just a project,[0. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.30092397,0.20564786,0.25316116,0.2286178
eJfT7-dDqzA[0],now to practice these phases the easiest way is to talk to yourself,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.3045947,0.21728767,0.26394975,0.3114684
eJfT7-dDqzA[1],and let me tell you i am being serious while i say talk to yourself,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.27183396,0.19856949,0.39949122,0.29100725
eJfT7-dDqzA[2],now how can you talk to yourself,[1. 1. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.32438266,0.22920999,-3.0942492,0.31674135
eJfT7-dDqzA[3],just simply utter the words in your mind for you,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.27735215,0.20408177,1.9527438,0.2632654
eJfT7-dDqzA[4],in your mind for you are eating something just utter,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 1. 1. 0.],0.33802405,0.2506213,-0.6463791,0.30846772
eJfT7-dDqzA[5],something just utter the names of the foods that you are eating in your mind for,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 1. 0. 0.],0.33584177,0.1956493,0.263558,0.30144
eJfT7-dDqzA[6],mind for example fish banana bringle egg plant rice milk,[1. 0. 0. 0. 1. 0.],[1. 0. 0. 0. 0. 0.],0.3174426,0.20490576,1.2099116,0.21834086
eKQKEi2-0Ws[0],very fair its maps mass is very fair in it like you never see him at sage going yep set,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.2770965,0.19910884,0.14699137,0.24720792
eQc5uI7FKCU[0],that is amongst the largest if not the largest at a single center annually our,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.29831576,0.20463458,0.37105933,0.28330824
eQc5uI7FKCU[1],annually our philosophy is that one size does not fit all that is,[0. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],0.29434866,0.21083649,0.7695801,0.24575214
eQc5uI7FKCU[2],their disease our experts are well versed on surgery but also on non surgical treatments for prostate cancer,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.31970692,0.20663111,-1.4586823,0.3176913
eQc5uI7FKCU[3],we perform about robotic here at johns hopkins annually we've,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.2854866,0.19049586,0.28636837,0.33382076
eQc5uI7FKCU[4],annually we've had a robot here at hopkins since the year longer than most institutions in this country and around the world we,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.28362048,0.20748086,-0.18852024,0.21899037
eQc5uI7FKCU[5],around the world we also have a robotics division within our department where we build new robots and test technological tools during surgery,[1. 0. 0. 1. 0. 0.],[1. 1. 0. 0. 0. 0.],0.30958351,0.19860806,-0.26615062,0.18353663
eREud0qYR3s[0],goods you're going to need to have kind of your outlet type of presence out there we're a beautiful match for that they should,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.30786675,0.14961354,0.28298587,0.39847472
eREud0qYR3s[1],possible we've got million active users that are looking for traffic that's,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 1. 0. 0.],0.32982504,0.1973985,0.27474713,0.32302487
eUwbRLhV1vs[0],as we've seen if else statements really give you control over your code they allow,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.29222882,0.1857485,0.3282426,0.27227664
ehZrOdw6PhA[0],in fact lyme disease has many many many more symptoms and it's known as the great it,[0. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],0.27589464,0.21892056,0.28127587,0.22990964
ehZrOdw6PhA[1],as the great it can mimic something like different diseases and so classically can fit that if we do,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.31066114,0.15500467,-0.23813392,0.28304073
ehZrOdw6PhA[2],joint pain all these things insomnia depression all of these classic symptoms we see in patients i hope that,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.30341768,0.2033437,2.32055,0.22406901
ex-dKshlXoY[0],foundation still groups of people that just not gonna reach with as much effectiveness on line as you are off line i mean if trying to reach,[0. 1. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 1.],0.2592515,0.19500329,0.9002156,0.3182446
ex-dKshlXoY[1],together i think the one unique challenge is that you know we have access to so much data that probably corporate america even have you know corporate america,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 1. 0. 1.],0.30699942,0.20248576,-0.07523233,0.33815992
ex-dKshlXoY[2],consumer data and then we have your entire you know millions of pieces of information on you know how individuals across the country vote how often they vote you know their party registration you know how long been registered to vote that we kind of combine together with those so when kind,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.29797986,0.19944505,-1.1220818,0.28941762
